Unnamed: 0,User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,Activity_Score,Value_Level,Activity_Level,AOV_Level,Age_Group,Login_Frequency_Group,Time_Group,Behavior_Pattern,Purchase_Freq_Group,Cluster,Cluster_Name
626,627,21,Female,Suburban,92237,Food,25,6,153,1852,Electronics,166,26,True,0.30898890440984406,中低价值,低活跃,高客单,18-25岁,21-30天,2-5小时,其他模式,高频(6-8次),0,频次型用户
627,628,53,Male,Urban,22597,Sports,8,6,195,1715,Electronics,597,12,False,0.6658010516393535,中低价值,高活跃,高客单,46-55岁,7-14天,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
628,629,23,Male,Urban,85677,Sports,15,1,166,1949,Electronics,461,14,True,0.5165990937276413,中低价值,中活跃,高客单,18-25岁,14-21天,5小时以上,低频长停留,低频(0-2次),1,低价值用户
629,630,48,Male,Urban,22659,Food,21,8,101,2742,Home & Kitchen,459,25,True,0.5029443630540698,中等价值,中活跃,中客单,46-55岁,14-21天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
630,631,36,Male,Rural,106516,Sports,14,9,143,1700,Apparel,189,8,True,0.3569706881082984,中低价值,低活跃,高客单,36-45岁,7-14天,2-5小时,其他模式,极高频(9-10次),0,频次型用户
631,632,61,Male,Rural,94567,Travel,20,8,153,3496,Apparel,464,43,True,0.6289859516427605,中高价值,高活跃,高客单,55岁以上,14-21天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
632,633,56,Female,Urban,35037,Technology,28,5,157,4502,Books,379,4,False,0.2409728231860357,高价值,低活跃,高客单,55岁以上,21-30天,5小时以上,低频长停留,中频(3-5次),2,高客单用户
633,634,44,Female,Rural,146498,Sports,7,2,89,3705,Home & Kitchen,2,28,True,0.4790969075443199,中高价值,中活跃,中客单,36-45岁,7天内登录,2小时内,高频短停留,低频(0-2次),2,高客单用户
634,635,27,Female,Suburban,66738,Sports,21,0,80,3899,Electronics,364,7,True,0.345160982590031,中高价值,低活跃,中客单,26-35岁,14-21天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
635,636,43,Male,Suburban,123965,Food,23,3,87,718,Electronics,72,10,False,0.1906179232961966,低价值,低活跃,中客单,36-45岁,21-30天,2小时内,其他模式,中频(3-5次),1,低价值用户
636,637,36,Male,Suburban,91678,Travel,12,2,52,1232,Health & Beauty,427,36,False,0.674264590644271,中低价值,高活跃,低客单,36-45岁,7-14天,5小时以上,其他模式,低频(0-2次),1,低价值用户
637,638,56,Male,Urban,32109,Technology,17,0,163,2215,Health & Beauty,170,2,False,0.27072013446447024,中等价值,低活跃,高客单,55岁以上,14-21天,2-5小时,其他模式,低频(0-2次),1,低价值用户
638,639,20,Female,Rural,42010,Food,17,2,99,2439,Books,205,26,True,0.43518812533360596,中等价值,中活跃,中客单,18-25岁,14-21天,2-5小时,其他模式,低频(0-2次),1,低价值用户
639,640,62,Male,Urban,28787,Food,10,3,87,2839,Electronics,337,14,False,0.5211622545512362,中等价值,中活跃,中客单,55岁以上,7-14天,5小时以上,其他模式,中频(3-5次),1,低价值用户
640,641,30,Female,Rural,128400,Travel,29,7,170,4376,Books,472,16,False,0.3476865069901082,高价值,低活跃,高客单,26-35岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
641,642,45,Female,Suburban,28472,Technology,19,8,35,1587,Home & Kitchen,195,43,False,0.5075947440745914,中低价值,中活跃,低客单,36-45岁,14-21天,2-5小时,其他模式,高频(6-8次),0,频次型用户
642,643,37,Male,Urban,135111,Travel,14,2,130,1657,Apparel,275,42,True,0.6082057397249384,中低价值,高活跃,中客单,36-45岁,7-14天,2-5小时,其他模式,低频(0-2次),1,低价值用户
643,644,45,Male,Rural,43383,Technology,11,5,54,2213,Electronics,7,17,True,0.3609208090581809,中等价值,低活跃,低客单,36-45岁,7-14天,2小时内,其他模式,中频(3-5次),3,高价值活跃用户
644,645,25,Female,Rural,81709,Travel,2,9,72,1144,Home & Kitchen,566,46,True,0.9384384404847081,中低价值,高活跃,低客单,18-25岁,7天内登录,5小时以上,其他模式,极高频(9-10次),3,高价值活跃用户
645,646,58,Male,Suburban,89785,Food,18,4,189,2531,Electronics,573,22,False,0.581672174712957,中等价值,高活跃,高客单,55岁以上,14-21天,5小时以上,低频长停留,中频(3-5次),2,高客单用户
646,647,56,Female,Urban,133253,Food,7,5,77,1682,Health & Beauty,599,4,True,0.631156462585034,中低价值,高活跃,中客单,55岁以上,7天内登录,5小时以上,其他模式,中频(3-5次),1,低价值用户
647,648,18,Male,Urban,54518,Fashion,12,3,163,1408,Books,178,19,False,0.4454751115805254,中低价值,中活跃,高客单,18-25岁,7-14天,2-5小时,其他模式,中频(3-5次),1,低价值用户
648,649,20,Male,Urban,73909,Sports,26,9,11,701,Health & Beauty,242,2,False,0.1867802346314152,低价值,低活跃,低客单,18-25岁,21-30天,2-5小时,其他模式,极高频(9-10次),0,频次型用户
649,650,30,Female,Suburban,38351,Travel,2,5,151,1720,Apparel,203,39,False,0.713778292619218,中低价值,高活跃,高客单,26-35岁,7天内登录,2-5小时,高频短停留,中频(3-5次),3,高价值活跃用户
650,651,45,Male,Urban,89624,Fashion,27,6,117,4980,Health & Beauty,543,9,True,0.36705529624203603,高价值,低活跃,中客单,36-45岁,21-30天,5小时以上,低频长停留,高频(6-8次),2,高客单用户
651,652,42,Female,Suburban,73330,Sports,20,8,39,4866,Electronics,462,19,False,0.48104550668347473,高价值,中活跃,低客单,36-45岁,14-21天,5小时以上,低频长停留,高频(6-8次),3,高价值活跃用户
652,653,50,Male,Suburban,142477,Travel,18,9,58,200,Health & Beauty,80,16,False,0.29802596163674155,低价值,低活跃,低客单,46-55岁,14-21天,2小时内,其他模式,极高频(9-10次),0,频次型用户
653,654,55,Female,Suburban,35282,Technology,6,6,149,4371,Electronics,523,25,True,0.7349977854246874,高价值,高活跃,高客单,46-55岁,7天内登录,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
654,655,23,Female,Rural,104866,Sports,24,5,53,337,Apparel,417,48,False,0.582725631153964,低价值,高活跃,低客单,18-25岁,21-30天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
655,656,61,Male,Urban,127945,Food,10,0,170,4125,Health & Beauty,384,18,False,0.5691912825230259,高价值,中活跃,高客单,55岁以上,7-14天,5小时以上,其他模式,低频(0-2次),2,高客单用户
656,657,62,Female,Urban,41778,Fashion,20,1,22,3018,Books,391,23,False,0.46997603715943803,中等价值,中活跃,低客单,55岁以上,14-21天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
657,658,49,Male,Suburban,44264,Sports,15,0,87,2642,Books,126,21,True,0.39167660386358216,中等价值,低活跃,中客单,46-55岁,14-21天,2-5小时,其他模式,低频(0-2次),1,低价值用户
658,659,62,Male,Suburban,79675,Sports,5,8,135,2103,Books,494,11,False,0.648092626032049,中等价值,高活跃,高客单,55岁以上,7天内登录,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
659,660,64,Male,Urban,25075,Food,20,9,107,1637,Health & Beauty,47,39,True,0.3956480755908373,中低价值,低活跃,中客单,55岁以上,14-21天,2小时内,其他模式,极高频(9-10次),0,频次型用户
660,661,38,Female,Suburban,95948,Travel,3,9,35,854,Health & Beauty,476,41,True,0.8494177370447344,低价值,高活跃,低客单,36-45岁,7天内登录,5小时以上,其他模式,极高频(9-10次),3,高价值活跃用户
661,662,33,Female,Urban,68454,Technology,5,8,158,3468,Health & Beauty,464,4,False,0.590210441438679,中高价值,高活跃,高客单,26-35岁,7天内登录,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
662,663,38,Male,Rural,48365,Food,25,6,165,2358,Electronics,123,25,False,0.2813305622749935,中等价值,低活跃,高客单,36-45岁,21-30天,2-5小时,其他模式,高频(6-8次),0,频次型用户
663,664,28,Male,Suburban,92766,Technology,8,1,57,3765,Apparel,474,32,False,0.7266473601126594,中高价值,高活跃,低客单,26-35岁,7-14天,5小时以上,其他模式,低频(0-2次),2,高客单用户
664,665,54,Female,Urban,68200,Travel,8,5,177,4335,Books,134,30,False,0.5441186558095692,高价值,中活跃,高客单,46-55岁,7-14天,2-5小时,其他模式,中频(3-5次),3,高价值活跃用户
665,666,53,Male,Suburban,31002,Sports,8,3,75,640,Electronics,562,45,True,0.8503126526069527,低价值,高活跃,低客单,46-55岁,7-14天,5小时以上,其他模式,中频(3-5次),1,低价值用户
666,667,52,Male,Urban,33947,Technology,12,0,96,369,Books,23,26,True,0.4107028721338285,低价值,中活跃,中客单,46-55岁,7-14天,2小时内,其他模式,低频(0-2次),1,低价值用户
667,668,36,Female,Urban,99222,Fashion,24,0,88,3560,Electronics,566,36,False,0.5838806173554564,中高价值,高活跃,中客单,36-45岁,21-30天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
668,669,37,Male,Suburban,114840,Fashion,23,4,32,3508,Health & Beauty,235,34,True,0.4191927589065676,中高价值,中活跃,低客单,36-45岁,21-30天,2-5小时,其他模式,中频(3-5次),2,高客单用户
669,670,35,Female,Rural,136219,Food,8,1,90,605,Books,59,9,False,0.37798462289757306,低价值,低活跃,中客单,26-35岁,7-14天,2小时内,其他模式,低频(0-2次),1,低价值用户
670,671,64,Male,Urban,98610,Travel,11,3,57,1229,Health & Beauty,164,12,False,0.4089396159131432,中低价值,中活跃,低客单,55岁以上,7-14天,2-5小时,其他模式,中频(3-5次),1,低价值用户
671,672,58,Female,Urban,72142,Food,14,0,133,2179,Books,216,2,False,0.33375853179335174,中等价值,低活跃,中客单,55岁以上,7-14天,2-5小时,其他模式,低频(0-2次),1,低价值用户
672,673,31,Male,Urban,76307,Food,8,3,139,3245,Home & Kitchen,183,38,False,0.6176391491488081,中高价值,高活跃,高客单,26-35岁,7-14天,2-5小时,其他模式,中频(3-5次),3,高价值活跃用户
673,674,32,Male,Rural,24493,Food,29,5,93,3342,Electronics,569,5,True,0.3289205364950654,中高价值,低活跃,中客单,26-35岁,21-30天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
674,675,48,Female,Rural,144023,Fashion,24,9,29,461,Home & Kitchen,90,5,True,0.15568737010664033,低价值,低活跃,低客单,46-55岁,21-30天,2小时内,其他模式,极高频(9-10次),0,频次型用户
675,676,18,Male,Suburban,70085,Fashion,28,3,196,3820,Electronics,311,22,False,0.3171201435499075,中高价值,低活跃,高客单,18-25岁,21-30天,5小时以上,低频长停留,中频(3-5次),2,高客单用户
676,677,20,Female,Rural,54228,Food,10,0,55,1556,Apparel,557,5,False,0.5762438531339079,中低价值,高活跃,低客单,18-25岁,7-14天,5小时以上,其他模式,低频(0-2次),1,低价值用户
677,678,33,Male,Suburban,99676,Fashion,7,6,140,4167,Books,257,4,True,0.45987098679204574,高价值,中活跃,高客单,26-35岁,7天内登录,2-5小时,高频短停留,高频(6-8次),3,高价值活跃用户
678,679,40,Female,Suburban,71875,Travel,28,1,192,4295,Apparel,533,9,True,0.3487136156632937,高价值,低活跃,高客单,36-45岁,21-30天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
679,680,28,Female,Rural,51655,Food,17,8,21,1781,Apparel,533,29,True,0.6178292619217971,中低价值,高活跃,低客单,26-35岁,14-21天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
680,681,29,Female,Suburban,63472,Fashion,4,2,49,1152,Electronics,52,22,False,0.507403949893814,中低价值,中活跃,低客单,26-35岁,7天内登录,2小时内,高频短停留,低频(0-2次),1,低价值用户
681,682,27,Female,Rural,69437,Technology,29,7,75,2609,Home & Kitchen,338,27,True,0.3479215926771376,中等价值,低活跃,低客单,26-35岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
682,683,49,Male,Suburban,69416,Food,13,7,109,4827,Health & Beauty,171,10,False,0.37353389435907924,高价值,低活跃,中客单,46-55岁,7-14天,2-5小时,其他模式,高频(6-8次),3,高价值活跃用户
683,684,33,Male,Rural,79711,Food,4,2,87,781,Electronics,67,16,False,0.47818177688437646,低价值,中活跃,中客单,26-35岁,7天内登录,2小时内,高频短停留,低频(0-2次),1,低价值用户
684,685,25,Female,Rural,26816,Travel,5,3,25,4032,Health & Beauty,300,42,True,0.7407266078384609,中高价值,高活跃,低客单,18-25岁,7天内登录,2-5小时,其他模式,中频(3-5次),3,高价值活跃用户
685,686,55,Female,Suburban,97175,Sports,26,1,92,2229,Apparel,232,42,False,0.4266698465696796,中等价值,中活跃,中客单,46-55岁,21-30天,2-5小时,其他模式,低频(0-2次),2,高客单用户
686,687,29,Female,Urban,84307,Sports,22,3,171,4949,Health & Beauty,68,10,True,0.20194791773136633,高价值,低活跃,高客单,26-35岁,21-30天,2小时内,其他模式,中频(3-5次),2,高客单用户
687,688,41,Male,Suburban,132728,Travel,4,8,53,4116,Home & Kitchen,506,6,False,0.6368237311619138,高价值,高活跃,低客单,36-45岁,7天内登录,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
688,689,45,Male,Rural,66733,Travel,18,1,143,3402,Electronics,28,49,False,0.47402337228714525,中高价值,中活跃,高客单,36-45岁,14-21天,2小时内,其他模式,低频(0-2次),2,高客单用户
689,690,25,Male,Urban,148202,Travel,6,2,109,819,Home & Kitchen,51,5,False,0.3761548158495452,低价值,低活跃,中客单,18-25岁,7天内登录,2小时内,高频短停留,低频(0-2次),1,低价值用户
690,691,45,Male,Suburban,115028,Sports,24,3,31,174,Home & Kitchen,260,6,False,0.2469517222581854,低价值,低活跃,低客单,36-45岁,21-30天,2-5小时,其他模式,中频(3-5次),1,低价值用户
691,692,53,Female,Suburban,136450,Travel,24,4,27,1393,Electronics,591,47,False,0.6637484242444891,中低价值,高活跃,低客单,46-55岁,21-30天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
692,693,43,Female,Suburban,31240,Fashion,23,0,21,2022,Home & Kitchen,586,25,False,0.5398837064040976,中低价值,中活跃,低客单,36-45岁,21-30天,5小时以上,低频长停留,低频(0-2次),1,低价值用户
693,694,25,Female,Urban,118234,Food,22,6,189,4257,Books,184,4,True,0.22331005190055989,高价值,低活跃,高客单,18-25岁,21-30天,2-5小时,其他模式,高频(6-8次),2,高客单用户
694,695,45,Male,Rural,112493,Food,2,9,132,419,Books,23,40,True,0.6297504911814475,低价值,高活跃,中客单,36-45岁,7天内登录,2小时内,高频短停留,极高频(9-10次),3,高价值活跃用户
695,696,45,Male,Suburban,145149,Technology,23,6,126,2249,Books,129,48,False,0.4518185638195178,中等价值,中活跃,中客单,36-45岁,21-30天,2-5小时,其他模式,高频(6-8次),0,频次型用户
696,697,54,Male,Suburban,118344,Technology,11,8,60,1552,Health & Beauty,291,32,True,0.5949946055216745,中低价值,高活跃,低客单,46-55岁,7-14天,2-5小时,其他模式,高频(6-8次),3,高价值活跃用户
697,698,58,Female,Suburban,91363,Food,28,3,80,1655,Home & Kitchen,501,35,False,0.49187057794737254,中低价值,中活跃,中客单,55岁以上,21-30天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
698,699,53,Female,Suburban,52762,Fashion,14,5,57,4307,Electronics,186,10,True,0.3677130818938594,高价值,低活跃,低客单,46-55岁,7-14天,2-5小时,其他模式,中频(3-5次),2,高客单用户
699,700,44,Male,Suburban,28259,Sports,5,1,28,3132,Electronics,479,34,True,0.7813964316945476,中高价值,高活跃,低客单,36-45岁,7天内登录,5小时以上,其他模式,低频(0-2次),1,低价值用户
700,701,34,Female,Rural,70139,Sports,6,3,15,560,Health & Beauty,571,36,False,0.826384790978161,低价值,高活跃,低客单,26-35岁,7天内登录,5小时以上,其他模式,中频(3-5次),1,低价值用户
701,702,26,Male,Rural,148775,Fashion,10,1,93,986,Electronics,492,6,True,0.5498120450183412,低价值,中活跃,中客单,26-35岁,7-14天,5小时以上,其他模式,低频(0-2次),1,低价值用户
702,703,50,Male,Suburban,34849,Sports,8,9,164,3633,Books,513,43,False,0.8135268531452648,中高价值,高活跃,高客单,46-55岁,7-14天,5小时以上,其他模式,极高频(9-10次),3,高价值活跃用户
703,704,37,Female,Urban,101768,Travel,14,4,62,4036,Home & Kitchen,67,46,True,0.5285219129387982,中高价值,中活跃,低客单,36-45岁,7-14天,2小时内,其他模式,中频(3-5次),2,高客单用户
704,705,30,Male,Rural,126108,Food,24,6,116,1215,Electronics,467,16,False,0.4118490000340704,中低价值,中活跃,中客单,26-35岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
705,706,45,Female,Urban,109709,Food,3,0,110,1175,Electronics,285,19,True,0.6190644271064017,中低价值,高活跃,中客单,36-45岁,7天内登录,2-5小时,高频短停留,低频(0-2次),1,低价值用户
706,707,46,Male,Rural,74869,Fashion,12,9,57,3976,Apparel,417,34,False,0.6570113454396784,中高价值,高活跃,低客单,46-55岁,7-14天,5小时以上,其他模式,极高频(9-10次),3,高价值活跃用户
707,708,30,Female,Suburban,146888,Sports,16,9,144,4715,Apparel,100,25,True,0.38981136361055274,高价值,低活跃,高客单,26-35岁,14-21天,2小时内,其他模式,极高频(9-10次),3,高价值活跃用户
708,709,63,Female,Rural,83095,Technology,28,6,196,2024,Apparel,189,31,False,0.31112034797224397,中低价值,低活跃,高客单,55岁以上,21-30天,2-5小时,其他模式,高频(6-8次),0,频次型用户
709,710,52,Female,Suburban,137886,Technology,23,9,78,1026,Home & Kitchen,388,49,True,0.587657206455203,低价值,高活跃,中客单,46-55岁,21-30天,5小时以上,低频长停留,极高频(9-10次),0,频次型用户
